Mioveni||44.95905|24.94198|RO|Arges
Sighișoara|Sighisoara,Schaesburgum,Schaessburg,Segeshvar|46.22141|24.79279|RO|Mures County
Slobozia|Freistadt,Nentidava,Netindava,Slobodzeja|44.5647|27.3633|RO|Ialomita County
Sector 1|Sectorul 1|44.49239|26.04831|RO|Bucharest
Sector 2|Sectorul 2|44.4528|26.13321|RO|Bucharest
Sector 3|Sectorul 3|44.4234|26.16874|RO|Bucharest
Sector 4|Sectorul 4|44.37571|26.12085|RO|Bucharest
Sector 5|Sectorul 5|44.38808|26.07144|RO|Bucharest
Sector 6|Sectorul 6|44.43579|26.01649|RO|Bucharest
Zrenjanin|Bechkerek,Becicherecu Mare,Becicherecul Mare,Beckerek|45.38361|20.38194|RS|Vojvodina
Zemun|Opstina Zemun,Semlin,Semlino,Taurunum|44.8458|20.40116|RS|Central Serbia
Zaječar|Zajecar,Zaechar,Zagetsar,Zaicear|43.90358|22.26405|RS|Central Serbia
Vršac|Vrsac,Hennemannstadt,Varset,Versec|45.11667|21.30361|RS|Vojvodina
Vranje|Ivranya,Vrane,Vranie,Vranja|42.55139|21.90028|RS|Central Serbia
Trstenik|Trustenik,te lei si ta ni ke,trstynk|43.61694|21.0025|RS|Central Serbia
Stara Pazova|Alt-Pasua,Alt-Pazua,Opazova,Pazua|44.985|20.16083|RS|Vojvodina
Sremčica|Sremcica|44.67653|20.39232|RS|Central Serbia
Smederevska Palanka|Palanka,Palanka Smederevska,Smederevska-Palanka,asmdrfska planka|44.36548|20.95885|RS|Central Serbia
Smederevo|Semendire,Semendria,Smedarava,Smedere|44.66436|20.92763|RS|Central Serbia
Senta|Szenta,Szintarev,Zenta,sen ta|45.9275|20.07722|RS|Vojvodina
Prokuplje|Prokuple,peulokupeulle,prwkwplyh,pu luo ku pu lie|43.23417|21.58806|RS|Central Serbia
Požarevac|Pozarevac,Pasarofca,Pazharavac,Pozarevacas|44.62133|21.18782|RS|Central Serbia
Pirot|pi luo te,piloteu,piroto,pyrwt|43.15306|22.58611|RS|Central Serbia
Pančevo|Pancevo,Banstadt,Hertelendyfalva,Marienfeld|44.87177|20.64167|RS|Vojvodina
Obrenovac|Obrenovacas,Omprenovats,Opstina Obrenovac,Palezh|44.65486|20.20017|RS|Central Serbia
Novi Pazar|Novi Pazaras,Novi-Pazar,Pazari i Ri,Yeni Pazar|43.13667|20.51222|RS|Central Serbia
Nova Pazova|Neu-Pasua,Ujpazova|44.94366|20.21931|RS|Vojvodina
Niš|Nis,INI,Nich,Nisch|43.32472|21.90333|RS|Central Serbia
Negotin|Negotin Krajina,Negotin Krajinski,Nenkotin,nei ge ting|44.22639|22.53083|RS|Central Serbia
Leskovac|Leshkuqi,Leskofca,Leskovacas,Leskovats|42.99806|21.94611|RS|Central Serbia
Lazarevac|Lazarevacas,Lazarevats,Opstina Lazarevac,la zha lei wa ci|44.38534|20.2557|RS|Central Serbia
Kruševac|Krusevac,Alacahisar,Krousevats,Krusevacas|43.58|21.33389|RS|Central Serbia
Kraljevo|KVO,Karanovac,Kralevas,Kralevo|43.72583|20.68944|RS|Central Serbia
Kragujevac|Krabujevac,Kragiyevac,Kraguevac,Kraguevac'|44.01667|20.91667|RS|Central Serbia
Kikinda|Chichinda Mare,Gross-Kikinda,Kikinta,Kokend|45.82972|20.46528|RS|Vojvodina
Jagodina|Giankontina,Svetozarevo,ya ge ding na,yaghwdyna|43.97713|21.26121|RS|Central Serbia
Inđija|Ingija,India,Indija,Indjija|45.04816|20.08165|RS|Vojvodina
Gornji Milanovac|Gorni Milanovac,Gorni Milanovacas,ghwrnyy mylanwfats,gwrny mylanwwach|44.02603|20.46152|RS|Central Serbia
Ćuprija|Cuprija,Chuprija,Tsoupria,chwprya|43.9275|21.37|RS|Central Serbia
Čačak|Cacak,Cacakas,Chachak,Gradac|43.89139|20.34972|RS|Central Serbia
Bor|Boras,bo er,boleu,bori|44.07488|22.09591|RS|Central Serbia
Belgrade|BEG,Belehrad,Belgrad,Belgrada|44.80401|20.46513|RS|Central Serbia
Bečej|Becej,Alt-Betsche,Bece,Becejus|45.61632|20.03331|RS|Vojvodina
Aranđelovac|Arangelovac,Arandzhelovac,Arangjelovac,a lan jie luo wa ci|44.30694|20.56|RS|Central Serbia
Vrbas|Alt-Werbass,Neu-Werbass,Overbasz,Titov Vrbas|45.57139|19.64083|RS|Vojvodina
Valjevo|QWV,Valevas,Valevo,Valievo|44.27513|19.89821|RS|Central Serbia
Užice|Uzice,Oujiste,Ouzhice,Ouzitse|43.85861|19.84878|RS|Central Serbia
Subotica|Maria-Theresianopel,Maria-Theresiopel,Maria-Theresiopolis,Sawaditz|46.1|19.66667|RS|Vojvodina
Sremska Mitrovica|Dimitrofce,Mitraja,Mitrovic,Mitrovica|44.97639|19.61222|RS|Vojvodina
Sombor|Coborszentmihaly,Kiszombor,Mezozombor,Nagy-Zombor|45.77417|19.11222|RS|Vojvodina
Šabac|Sabac,Boeguerdelen,Chabats,Sampats|44.74667|19.69|RS|Central Serbia
Ruma|Arpatarlo,Rouma,lu ma,luma|45.00806|19.82222|RS|Vojvodina
Novi Sad|Neoplanta,Neusatz,Novi Sadas,Novi Sant|45.25167|19.83694|RS|Vojvodina
Loznica|Loznicae,lojeunicha,luo ci ni cha,lwznycha|44.53118|19.24267|RS|Central Serbia
Futog|Alt-Futok,Altfuttak,Futak,Neu-Futak|45.23874|19.71416|RS|Vojvodina
Bačka Topola|Backa Topola,Andrasfoldje,Bacstopolya,Batsch-Topola|45.81516|19.6318|RS|Vojvodina
Bačka Palanka|Backa Palanka,Alt-Palanka,Bachka Palanka,Bachka-Palanka|45.24966|19.39664|RS|Vojvodina
Apatin|Abthausen,Apathin,Apati,Apatinas|45.6726|18.978|RS|Vojvodina
Knjazevac||43.56634|22.25701|RS|Central Serbia
Udomlya|Udomlja|57.87597|35.00702|RU|Tver Oblast
Sosnovka|Sosnovo|60.01667|30.35|RU|St.-Petersburg
Sasovo|Sasava,Sasowo,Sassovo,Sassowo|54.35369|41.91986|RU|Ryazan Oblast
Zyuzino|Zjuzino|55.65608|37.56846|RU|Moscow
Zyablikovo|Zjablikovo|55.61667|37.76667|RU|Moscow
Zverevo|Swerewo,Zverava,Zvyereva,Zwieriewo|48.02708|40.12305|RU|Rostov
Zvenigorod|Svenigorod,Swenigorod,Zveniqorod,Zwienigorod|55.73401|36.85918|RU|Moscow Oblast
Zlatoust|Slatoust,Zlatavust,Zlato-oest,Zlatooust|55.17182|59.65471|RU|Chelyabinsk
Zimovniki||47.14623|42.47044|RU|Rostov
Zhulebino|Zhelyabino|55.7|37.85|RU|Moscow
Zhukovsky|Otdykh,Schukowski,Stakhanovo,ZIA|55.59528|38.12028|RU|Moscow Oblast
Zhukovka|Schukowka,Zjukovka|53.53381|33.73075|RU|Bryansk Oblast
Zhirnovsk|Zhirnovoye,Zhirnovskiy,Zhirnoye,Zjirnovsk|50.97879|44.77894|RU|Volgograd Oblast
Zhigulëvsk|Zhigulevsk,Otvazhnoye,Otvazhnyy,Zhiguljovsk|53.40332|49.51055|RU|Samara Oblast
Zherdevka|Chibisovka,Chibizovka,Staraya Zherdevka,Zjerdevka|51.85429|41.45488|RU|Tambov Oblast
Zheleznovodsk|Shelesnowodsk,Zheleznovodak,Zhelyednovodsk,Zjeleznovodsk|44.14318|43.00475|RU|Stavropol Kray
Zheleznogorsk|Schelesnogorsk,Zeleznogorsk,Zeljeznogorsk,Zjeleznogorsk|52.34198|35.35917|RU|Kursk Oblast
Zheleznodorozhnyy|Obiralovka,Zheleznodorozhny,Zheleznodorozhnyj,Zjeleznodorozjnyj|55.744|38.01684|RU|Moscow Oblast
Zernograd|Sernograd,Zernagrad,Zernoqrad,Zernovol|46.84862|40.31164|RU|Rostov
Zelenokumsk|Selenokumsk,Sovetekoye,Sovetskoye,Vorontsovo-Aleksandrovskoye|44.41044|43.88007|RU|Stavropol Kray
Zelenogradsk|Cranz,Grants,Krantas,Krants|54.95893|20.47668|RU|Kaliningrad Oblast
Zelenograd|Selenograd|55.9825|37.18139|RU|Moscow
Zelenodolsk|Parat,Selenodolsk,Zelenadol'sk,Zelendol'sk|55.84376|48.51784|RU|Tatarstan Republic
Zelenchukskaya|Zelenchugskaya,Zelenchukskaja,Zelentsjukskaja|43.85495|41.59019|RU|Karachayevo-Cherkesiya Republic
Zavolzh’ye|Zavolzh'ye,Pestovo,Zavolzh'e,Zavolzje|56.64051|43.39446|RU|Nizhny Novgorod Oblast
Zavety Il’icha|Zavety Il'icha|56.04284|37.85153|RU|Moscow Oblast
Zarechnyy|Zarechnyj,Zaretsjnyj|53.20356|45.19227|RU|Penza Oblast
Zaraysk|Zaraisk,Zarajsk|54.76327|38.88076|RU|Moscow Oblast
Zapolyarnyy|Zapoljarnyj|69.426|30.811|RU|Murmansk
Zamoskvorech’ye|Zamoskvorech'ye,Zamoskvorech'e|55.73333|37.63333|RU|Moscow
Zainsk|Sainsk,Seve,jainseukeu,zainsuku|55.3195|52.06942|RU|Tatarstan Republic
Yushkovo|Jushkovo,Kalininec|55.55741|36.97176|RU|Moscow Oblast
Yur’yev-Pol’skiy|Yur'yev-Pol'skiy,Jur'ev-Pol'skij,Jurjev-Polskij,Yurev Polski|56.5046|39.67931|RU|Vladimir Oblast
Yoshkar-Ola|Iochkar-Ola,Ioshkar Ola,JOK,Joschkar-Ola|56.63877|47.89078|RU|Mariy-El Republic
Yeysk|EIK,Eisk,Ejs'k,Ejsk|46.69263|38.27907|RU|Krasnodar Krai
Yessentukskaya|Essentukskaja,Jessentukskaja|44.02583|42.87491|RU|Stavropol Kray
Yessentuki|Essentuki,Jessentuki,Yessentaki|44.04826|42.85638|RU|Stavropol Kray
Yershov|Ershov,Ersov,Ierchov,Ierxov|51.35595|48.27269|RU|Saratov Oblast
Yemva|Emva,Zheleznodorozhnyj,Zheleznodorozhnyy,Zjeleznodorozjnyj|62.5879|50.8634|RU|Komi
Yelizavetinskaya|Elizavetinskaja,Jelisawetinskaja,Jelizavetinskaja|45.04616|38.79491|RU|Krasnodar Krai
Yelets|Elec,Elec',Elecum,Elet|52.61435|38.50935|RU|Lipetsk Oblast
Yelan’|Yelan',Elan',Jelan|50.9488|43.73709|RU|Volgograd Oblast
Yelabuga|Alabuga,Elabuga,Jelaboega,Jelabuga|55.76232|52.04425|RU|Tatarstan Republic
Yegor’yevsk|Yegor'yevsk,Egor'ev,Egor'evsk,Egorievsk|55.37952|39.04122|RU|Moscow Oblast
Yegorlykskaya|Egorlykskaja,Jegorlykskaja,Yegorlkskaya|46.56587|40.6571|RU|Rostov
Yefremov|Efremov,Iefremov,Jefremov,Jefremow|53.13762|38.11856|RU|Tula Oblast
Yasnyy|Jasnyj|51.03534|59.87234|RU|Orenburg Oblast
Yasnogorsk|Jasnogorsk,Laptevo|54.48091|37.6982|RU|Tula Oblast
Yasenevo|Jasenevo|55.60686|37.51991|RU|Moscow
Yartsevo|Jarcevo,Jartsevo,Yartseva|55.06491|32.69693|RU|Smolensk Oblast
Yaroslavl|Giaroslavl,IAR,Iaroslavia,Iaroslavl|57.62987|39.87368|RU|Yaroslavl Oblast
Yaransk|Jaransk|57.30496|47.87387|RU|Kirov Oblast
Yanaul|Janaul|56.27233|54.92964|RU|Bashkortostan Republic
Yagry|Jagry|64.59417|39.81028|RU|Arkhangelskaya
Yablonovskiy|Jablanouski,Jablonovka,Jablonovs'kij,Jablonovski|44.98901|38.94324|RU|Adygeya Republic
Vyshniy Volochëk|Vyshniy Volochek,Vyshnij Volochek,Vyshnij Volochjok,Vyshny Volochyok|57.5888|34.56854|RU|Tver Oblast
Vyselki|Byselki,Novosuvorovskaya,Novosuvorovskoye|45.58058|39.65741|RU|Krasnodar Krai
Vyksa|Viksa,Wyksa,bigsa,fyksa|55.32058|42.17402|RU|Nizhny Novgorod Oblast
Vykhino-Zhulebino|Vykhino|55.70196|37.81178|RU|Moscow
Vyborg|VBR,Viborg,Viborga,Viborgas|60.70763|28.75283|RU|Leningradskaya Oblast'
Vyazniki|Vjazniki,Vyaznika,Wjasnik|56.24227|42.14911|RU|Vladimir Oblast
Vyaz’ma|Vyaz'ma,Vjaz'ma,Vjazma,Vyasma|55.20997|34.29695|RU|Smolensk Oblast
Vyatskiye Polyany|Vjatskie Poljany,Vjatskije Poljany|56.22912|51.06098|RU|Kirov Oblast
Vsevolozhsk|Seuloskoi,Usevalazhsk,V'sevolozh'sku,Vsevolojsk|60.01512|30.67314|RU|Leningradskaya Oblast'
Votkinsk|Votka,Votkins,Votkins'k,Votkinszk|57.04867|53.9872|RU|Udmurtiya Republic
Vostryakovo|Vostrjakovo|55.66667|37.45|RU|Moscow Oblast
Vostryakovo|Vostrjakovo|55.39934|37.80829|RU|Moscow Oblast
Voskresensk|Voskresens'k,Voskresenska,Voskresenskaj,Voskressensk|55.313|38.691|RU|Moscow Oblast
Voronezh|VOZ,Voronej,Voronejo,Voronez|51.66833|39.19204|RU|Voronezh Oblast
Altuf’yevskiy|Altuf'yevskiy,Altuf'evskij,Vorob'yevskiy|55.88333|37.58333|RU|Moscow
Vorob’yovo|Vorob'yovo,Vorob'evo|55.71667|37.53333|RU|Moscow
Volzhsky|Volzh Sky,Volzhskij,Volzhskiy,Volzjskij|48.78583|44.77973|RU|Volgograd Oblast
Volzhsk|Julser-Ola,Lopatin,Lopatino,Volzjsk|55.86661|48.35931|RU|Mariy-El Republic
Vol’sk|Vol'sk,Volsk,Wolsk|52.04172|47.38267|RU|Saratov Oblast
Volokolamsk|Valakalamsk,Volokolams'k,Volokolamskaj,Volokolamskas|56.03361|35.96944|RU|Moscow Oblast
Vologda|Bologda,VGD,Volagda,Vologd|59.2239|39.88398|RU|Vologda Oblast
Volkhov|Olhava,Volchov,Volchovas,Volhov|59.92335|32.33966|RU|Leningradskaya Oblast'
Nagornyy|Nagornyj,Volkhonka|55.65|37.61667|RU|Moscow
Volgorechensk|Volgoretsjensk|57.44441|41.16335|RU|Kostroma Oblast
Volgograd|Caricin,Caricyn,Estalingrado,Stalingrad|48.71378|44.4976|RU|Volgograd Oblast
Volgodonsk|VLK,Valgadonsk,Volgodons'k,Volgodonska|47.51141|42.15269|RU|Rostov
Novovladykino|Vladykino|55.85|37.58333|RU|Moscow
Vladimir|Blantimir,Uladzimir,Ulatimer,Vladimir khot|56.13854|40.39976|RU|Vladimir Oblast
Vladikavkaz|Dzaeudzhykhuaeu,Dzhaudzhikau,OGZ,Ordshonikidse|43.04101|44.66986|RU|North Ossetia-Alania
Vidnoye|Poselok Vidnoye,Vidnoe,Vidnoje,Widnoje|55.5523|37.70885|RU|Moscow Oblast
Vichuga|Bichuga,Vitsjuga|57.2145|41.92555|RU|Ivanovo Oblast
Veshnyaki|Veshnjaki|55.72393|37.81952|RU|Moscow
Vereshchagino|Bereshchagino,Bereshchangino,Vereshhagino,Veresjtsjagino|58.07815|54.65648|RU|Perm Krai
Venëv|Venev,Veniov,Veniovas,Venjov|54.35074|38.26304|RU|Tula Oblast
Vel’sk|Vel'sk,Bel'sk,Vel's'k,Velsk|61.06919|42.0992|RU|Arkhangelskaya
Velikiy Ustyug|Usting Velikii,VUS,Veliki Ustjug,Veliki Ustyug|60.76186|46.31352|RU|Vologda Oblast
Velikiye Luki|VLU,Velikie Luki,Velikije Loeki,Velikije Luki|56.34063|30.54377|RU|Pskov Oblast
Vatutino|Vatutine|55.88441|37.69055|RU|Moscow
Valuyki|Valujki,Waluiki|50.19661|38.11674|RU|Belgorod Oblast
Valday|Valdai,Valdaj,Waldai,baldai|57.97729|33.25153|RU|Novgorod Oblast
Vagonoremont||55.9|37.55|RU|Moscow
Uzlovaya|Khrushchevskaya,Khrushhevskaja,Ouzlovaia,Uslowaja|53.9839|38.15984|RU|Tula Oblast
Uvarovo||51.982|42.26175|RU|Tambov Oblast
Uva|Uya|56.99081|52.18517|RU|Udmurtiya Republic
Ust’-Labinsk|Ust'-Labinsk,Stanitsa Ust'-Labinskaya,Ust Labinskaja,Ust'-Labinskaya|45.21439|39.6884|RU|Krasnodar Krai
Ust’-Katav|Ust'-Katav,Ust'-Katavskiy,Ust-Katav|54.9366|58.1757|RU|Chelyabinsk
Ust’-Dzheguta|Ust'-Dzheguta,Dzhjogetej Ajaguy,Ust'-Dzh'gvaty,Ust'-Dzhegutinskaya|44.0834|41.9763|RU|Karachayevo-Cherkesiya Republic
Usman’|Usman',Usman|52.04479|39.72569|RU|Lipetsk Oblast
Uryupinsk|Urjupinsk,Vrjupinsk|50.806|42.00923|RU|Volgograd Oblast
Urus-Martan|Kh'alkha-Marta,Krasnoarmejskoe,Krasnoarmeyskoye,Oeroes-Martan|43.13053|45.53791|RU|Chechnya
Uritsk|Urick|59.83889|30.17528|RU|St.-Petersburg
Unecha|Uncha,Unetscha,Unetsja|52.84294|32.68761|RU|Bryansk Oblast
Ulyanovsk|Chemper,Oeljanofsk,Oeljanovsk,Oulianofsk|54.32824|48.38657|RU|Ulyanovsk
Ukhta|Chib'yu,Oechta,Oukhta,UCT|63.56904|53.69141|RU|Komi
Uglich|Oeglitsj,Ouglitch,Ugich,Uglic|57.52322|38.32258|RU|Yaroslavl Oblast
Ufa|Ephu,Oefa,Oufa,Ouffa|54.74306|55.96779|RU|Bashkortostan Republic
Uchkeken|Utsjkeken|43.94508|42.51652|RU|Karachayevo-Cherkesiya Republic
Uchaly|Utsjaly|54.35806|59.43611|RU|Bashkortostan Republic
Tyrnyauz|Kuruukuueh,Tirniauz,Tirnijauz,Tyrny-Aus|43.38278|42.91833|RU|Kabardino-Balkariya Republic
Tver|Cver,KLD,Kalinin,Tueria|56.85836|35.90057|RU|Tver Oblast
Tuymazy|Tuimasa,Tuimasy,Tuimazy,Tujmazi|54.60638|53.71179|RU|Bashkortostan Republic
Tutayev|Romanovo-Borisoglebsk,Tutaev,Tutajev,Tutamev|57.87292|39.52969|RU|Yaroslavl Oblast
Tula|TYA,Toela,Toula,Tul|54.19609|37.61822|RU|Tula Oblast
Tuchkovo|Toetsjkovo,Tuchcovo,Tuckovas,Tuckovo|55.60111|36.46806|RU|Moscow Oblast
Tuapse|Toeapse,Touapse,Tuapseh,Tuapseo|44.10083|39.08326|RU|Krasnodar Krai
Tsimlyansk|Cimljansk,Tsimljansk,Tsimlyanskaya,Tsimlyanskiy|47.64801|42.09345|RU|Rostov
Trubchevsk|Trubtschewsk,Trubtsjevsk|52.58031|33.76574|RU|Bryansk Oblast
Troparëvo|Troparevo,Troparjovo|55.65625|37.48496|RU|Moscow
Troitskaya|Troickaja,Troitskaja|43.30664|44.98395|RU|Ingushetiya Republic
Troitsk|Troick,Troickaj,Troitsk i Moskva oblast,Troizk|55.48498|37.30736|RU|Moscow
Tosno|Tosna,Tusina,tuo si nuo,twsnw|59.54|30.8775|RU|Leningradskaya Oblast'
Torzhok|Tarzhok,Torjok,Torschok,Torshok|57.0436|34.96221|RU|Tver Oblast
Tomilino|Tamilina,Tomilinas,tomirino,tuo mi li nuo|55.65619|37.94713|RU|Moscow Oblast
Tolyatti|Stavropol',Stawropol,Tal'jaci,Togliatti|53.5303|49.3461|RU|Samara Oblast
Timashyovsk|Timashevsk,Timashjovsk,Timashyovskaya,Timasjevsk|45.61694|38.94528|RU|Krasnodar Krai
Tikhvin|Cikhvin,Tichvin,Tichvina,Tichwin|59.63924|33.52555|RU|Leningradskaya Oblast'
Tikhoretsk|Cikharehck,Tichoreck,Tichoretsk,Tichorezk|45.85307|40.11874|RU|Krasnodar Krai
Teykovo|Teikovo,Teikowo,Tejkovo,Tejkowo|56.85853|40.54028|RU|Ivanovo Oblast
Terek||43.48329|44.13781|RU|Kabardino-Balkariya Republic
Tyoply Stan|Nizhniy Teplyy Stan,Tjoplyj Stan|55.62047|37.49338|RU|Moscow
Temryuk|Temrjuk,Tyemryuk|45.26885|37.39752|RU|Krasnodar Krai
Tekstil’shchiki|Tekstil'shchiki,Poselok Tekstil'shchiki,Sadki,Tekstil'shhiki|55.70033|37.74271|RU|Moscow
Tbilisskaya|Tbilisskaja,Tiflisskaya|45.36452|40.19679|RU|Krasnodar Krai
Tambov|TBW,Tambof,Tambou,Tambova|52.73632|41.44102|RU|Tambov Oblast
Agidel’|Agidel',Aghidhel,Agidel,Agideli|55.90867|53.93437|RU|Bashkortostan Republic
Taganrog|TGK,Taganrig,Taganroga,Taganrogas|47.23627|38.9053|RU|Rostov
Taganskiy|Taganka,Taganskij|55.73333|37.66667|RU|Moscow
Syzran|Sizranj,Sysran,Syzran'|53.1585|48.4681|RU|Samara Oblast
Syktyvkar|SCW,Siktifkar,Siktivkar,Siktivkara|61.66393|50.8163|RU|Komi
Svobody|Poselok Svobody,Poselok-Seobody,Posjolok Svobodi,Posoelok Svobodi|44.02556|43.05028|RU|Stavropol Kray
Sviblovo|Estacao Sviblovo,Swiblowo|55.85|37.63333|RU|Moscow
Svetogorsk|Enso,Esno,Svetagorsk,Svetogors'k|61.11213|28.86321|RU|Leningradskaya Oblast'
Svetlyy|Cimerbude,Svetlas,Svetlyj,Svjetli|54.67501|20.13473|RU|Kaliningrad Oblast
Svetlograd|Petrovskoe,Petrovskoye,Petrowskoje,Svetlagrad|45.32736|42.8562|RU|Stavropol Kray
Suvorovskaya|Suvorovskaja|44.1901|42.6595|RU|Stavropol Kray
Suvorov|Suvorovskij,Suvorovskiy|54.1223|36.49657|RU|Tula Oblast
Surovikino|Sourovikino,Suravikina,Surowikino,su luo wei ji nuo|48.60974|42.8569|RU|Volgograd Oblast
Surkhakhi|Mamison,Surkhokhi,Syrkhokh|43.1875|44.90194|RU|Ingushetiya Republic
Sukhinichi|Soukhinitchi,Suchinici,Suchiniczi,Suchinitschi|54.09989|35.34254|RU|Kaluga Oblast
Stupino|Elektrovoz,Stoepino,Stoupino,Stupina|54.89735|38.06796|RU|Moscow Oblast
Strunino|Strounino,Strunina,astrwnynw,seuteulunino|56.37328|38.58321|RU|Vladimir Oblast
Stroitel|Stroitel',Stroitelj|50.78816|36.47751|RU|Belgorod Oblast
Strogino||55.81838|37.41224|RU|Moscow
Sterlitamak|Cterle,Staerletamaq,Stehrlitamak,Sterlitamaka|53.63793|55.9533|RU|Bashkortostan Republic
Stavropol|STW,Stauropoli,Stavropol',Stawropol|45.03442|41.9642|RU|Stavropol Kray
Staryy Oskol|Stari Oskol,Starij Oskol,Stary Oskol,Staryi Oskol|51.3025|37.84613|RU|Belgorod Oblast
Staroshcherbinovskaya|Staro Schtscherbinowskaja,Staro-Scherbinowskaja,Starosherbinovskaya,Staroshherbinovskaja|46.63033|38.66379|RU|Krasnodar Krai
Starominskaya|Starominskaja|46.53094|39.05163|RU|Krasnodar Krai
Starodub|Staradub,Starodoub,Staroduba,Starodubas|52.58501|32.76314|RU|Bryansk Oblast
Staraya Russa|Staraja Roessa,Staraja Russa,seutalayalusa|57.99618|31.36003|RU|Novgorod Oblast
Staraya Kupavna|Kupavna,Staraja Kupavna|55.80799|38.1805|RU|Moscow Oblast
Staraya Derevnya|Staraja Derevnja,Vanhakylae|59.98834|30.24296|RU|St.-Petersburg
Sovetsk|Kukarka,Saveck,Soveck,Sovetsk i Kirov oblast|57.58937|48.95525|RU|Kirov Oblast
Sovetsk|Saveck,Sovetk,Sovets'k,Sovetsk i Kaliningrad oblast|55.08392|21.87851|RU|Kaliningrad Oblast
Sosnovyy Bor|Sosnovi Bor,Sosnovy Bor,Sosnovyj Bor,Sosnowy Bor|59.8996|29.08574|RU|Leningradskaya Oblast'
Sosnovaya Polyana|Sosnovaja Poljana,Vahvaisi|59.83528|30.14667|RU|St.-Petersburg
Sosnogorsk|Izhma,Sasnagorsk,Sosnagort,Szosznogorszk|63.59669|53.89178|RU|Komi
Sortavala|Sordavala,Sordovala,Sorravala,Sortaval|61.71233|30.70953|RU|Karelia
Sorochinsk|Sorotsjinsk|52.42882|53.15025|RU|Orenburg Oblast
Solntsevo|Solncevo|55.63711|37.38115|RU|Moscow
Solnechnogorsk|Gomsina,Gomzino,Solnechangorski,Solnechnogors'k|56.17527|36.97082|RU|Moscow Oblast
Sol’-Iletsk|Sol'-Iletsk,Iletsk,Iletskaya,Iletskaya Zashchita|51.16239|54.99157|RU|Orenburg Oblast
Solikamsk|Salikamsk,Sol' Kamskaja,Sol' Kamskaya,Solikamskas|59.66686|56.74267|RU|Perm Krai
Sokol’niki|Sokol'niki|55.80202|37.67159|RU|Moscow
Sokol||55.8|37.51667|RU|Moscow
Sokol|Sokal,sokoru,suo ke er,swkwl|59.46167|40.12056|RU|Vologda Oblast
Sofrino||56.15|37.93333|RU|Moscow Oblast
Sochi|AER,Sochi - Soci,Soci,Soczi|43.59699|39.72477|RU|Krasnodar Krai
Sobinka|Rabochiy Poselok Sobinka,Sobink,suo bin ka,swbynka|55.99003|40.02052|RU|Vladimir Oblast
Smolensk|LNX,Smalensk,Smol'n'sku,Smolen'sk|54.77826|32.05088|RU|Smolensk Oblast
Slobodskoy|Slobodskoj,Slovodskoi|58.73133|50.17119|RU|Kirov Oblast
Slobodka||55.86667|37.58333|RU|Moscow
Slavyansk-na-Kubani|Slavanskaya,Slavjansk-na-Kubani,Slavyanskaya,Slawjanskaja|45.25145|38.12129|RU|Krasnodar Krai
Slantsy|Olantsy,Slancai,Slancci,Slanci|59.1179|28.08826|RU|Leningradskaya Oblast'
Skopin|Skopine,askwpyn,seukopin,si ke ping|53.82499|39.5531|RU|Ryazan Oblast
Skhodnya|Schodne,Schodnia,Schodnja,Shodnja|55.94806|37.29778|RU|Moscow Oblast
Sim|Simski Zavod|54.993|57.6982|RU|Chelyabinsk
Sibay|Sibai,Sibaj|52.71793|58.66667|RU|Bashkortostan Republic
Shuya|Chouia,Schuja,Shuja,Sjuja|56.84864|41.3869|RU|Ivanovo Oblast
Shushary|Sjusjary,Suosaari,Suosuari|59.80917|30.38167|RU|St.-Petersburg
Shumerlya|Cemerle,Choumerlia,Schumerlja,Shumerla|55.5005|46.41288|RU|Chuvash Republic
Mikhaylovsk|Michailowsk,Mihajlovsk,Mikhajlovsk,Mikhaylovska|45.13097|42.02703|RU|Stavropol Kray
Shilovo|Schilowo,Sjilovo|54.32005|40.87958|RU|Ryazan Oblast
Sheksna|Nikol'skoye,Sjeksna|59.20998|38.51066|RU|Vologda Oblast
Shebekino|Schebekino,Sebekino,Sjebekino|50.41342|36.92537|RU|Belgorod Oblast
Shchukino|Shhukino|55.8|37.45|RU|Moscow
Shchigry|Chtchigry,Schtschigry,Scigri,Scigry|51.87598|36.90535|RU|Kursk Oblast
Shcherbinka|Shcherbinki,Shherbinka,Sjtsjerbinka|55.49972|37.55972|RU|Moscow
Shchyolkovo|Schtscholkowo,Scolkovo,Shchelkovo,Shcholkovo|55.92497|37.97218|RU|Moscow Oblast
Shchëkino|Shchekino,Schekino,Shchyokino,Shehekino|54.00734|37.50647|RU|Tula Oblast
Shatura|Chatoura,Satura,Schatura,Sjatura|55.57259|39.53417|RU|Moscow Oblast
Shar’ya|Shar'ya,Shar'ja,Sjarja|58.36848|45.51622|RU|Kostroma Oblast
Shali|Chali,Mezhdurech'e,Mezhdurech'ye,Sali|43.14806|45.90194|RU|Chechnya
Shakhun’ya|Shakhun'ya,Shakhun'ja,Sjakhunja|57.67603|46.61171|RU|Nizhny Novgorod Oblast
Shakhty|Aleksandrovsk-Grushevskiy,Aleksandrovsk-Grushevskoy,Chakhty,Sachtos|47.71916|40.21603|RU|Rostov
Severskaya|Severs'ka,Severskaia,Severskaja,Sewerskaja|44.85393|38.67924|RU|Krasnodar Krai
Severo-Zadonsk||54.03481|38.40172|RU|Tula Oblast
Severoural’sk|Severoural'sk,Petropavlovsk,Petropavlovski,Petropavlovskij|60.15328|59.95205|RU|Sverdlovsk Oblast
